Category,Sub-Category,Month,Millions of Dollars,Pipeline_exc_datetime
Meats and poultry,Pork,2015/02/01,33197,2023/08/31 04:02:51
Meats and poultry,Pork,2015/03/01,32984,2023/08/31 04:02:51
Meats and poultry,Pork,2015/04/01,32998,2023/08/31 04:02:51
Meats and poultry,Pork,2015/05/01,32813,2023/08/31 04:02:51
Meats and poultry,Pork,2015/06/01,32918,2023/08/31 04:02:51
Meats and poultry,Pork,2015/07/01,32972,2023/08/31 04:02:51
Meats and poultry,Pork,2015/08/01,32859,2023/08/31 04:02:51
Meats and poultry,Pork,2015/09/01,32934,2023/08/31 04:02:51
Meats and poultry,Pork,2015/10/01,32589,2023/08/31 04:02:51
Meats and poultry,Pork,2015/11/01,32716,2023/08/31 04:02:51
Meats and poultry,Pork,2015/12/01,32596,2023/08/31 04:02:51
Meats and poultry,Pork,2016/01/01,32660,2023/08/31 04:02:51
Meats and poultry,Pork,2016/02/01,32816,2023/08/31 04:02:51
Meats and poultry,Pork,2016/03/01,32413,2023/08/31 04:02:51
Meats and poultry,Pork,2016/04/01,32676,2023/08/31 04:02:51
Meats and poultry,Pork,2016/05/01,32659,2023/08/31 04:02:51
Meats and poultry,Pork,2016/06/01,32726,2023/08/31 04:02:51
Meats and poultry,Pork,2016/07/01,32511,2023/08/31 04:02:51
Meats and poultry,Pork,2016/08/01,32590,2023/08/31 04:02:51
Meats and poultry,Pork,2016/09/01,32576,2023/08/31 04:02:51
Meats and poultry,Pork,2016/10/01,32789,2023/08/31 04:02:51
Meats and poultry,Pork,2016/11/01,32727,2023/08/31 04:02:51
Meats and poultry,Pork,2016/12/01,32868,2023/08/31 04:02:51
Meats and poultry,Pork,2017/01/01,32970,2023/08/31 04:02:51
Meats and poultry,Pork,2017/02/01,33076,2023/08/31 04:02:51
Meats and poultry,Pork,2017/03/01,33269,2023/08/31 04:02:51
Meats and poultry,Pork,2017/04/01,33379,2023/08/31 04:02:51
Meats and poultry,Pork,2017/05/01,33369,2023/08/31 04:02:51
Meats and poultry,Pork,2017/06/01,33514,2023/08/31 04:02:51
Meats and poultry,Pork,2017/07/01,33433,2023/08/31 04:02:51
Meats and poultry,Pork,2017/08/01,33739,2023/08/31 04:02:51
Meats and poultry,Pork,2017/09/01,33906,2023/08/31 04:02:51
Meats and poultry,Pork,2017/10/01,33987,2023/08/31 04:02:51
Meats and poultry,Pork,2017/11/01,34096,2023/08/31 04:02:51
Meats and poultry,Pork,2017/12/01,34524,2023/08/31 04:02:51
Meats and poultry,Pork,2018/01/01,34294,2023/08/31 04:02:51
Meats and poultry,Pork,2018/02/01,34303,2023/08/31 04:02:51
Meats and poultry,Pork,2018/03/01,34370,2023/08/31 04:02:51
Meats and poultry,Pork,2018/04/01,34384,2023/08/31 04:02:51
Meats and poultry,Pork,2018/05/01,34701,2023/08/31 04:02:51
Meats and poultry,Pork,2018/06/01,34495,2023/08/31 04:02:51
Meats and poultry,Pork,2018/07/01,34758,2023/08/31 04:02:51
Meats and poultry,Pork,2018/08/01,34784,2023/08/31 04:02:51
Meats and poultry,Pork,2018/09/01,34777,2023/08/31 04:02:51
Meats and poultry,Pork,2018/10/01,34887,2023/08/31 04:02:51
Meats and poultry,Pork,2018/11/01,35113,2023/08/31 04:02:51
Meats and poultry,Pork,2018/12/01,34771,2023/08/31 04:02:51
Meats and poultry,Pork,2019/01/01,35409,2023/08/31 04:02:51
Meats and poultry,Pork,2019/02/01,34546,2023/08/31 04:02:51
Meats and poultry,Pork,2019/03/01,35205,2023/08/31 04:02:51
Meats and poultry,Pork,2019/04/01,35408,2023/08/31 04:02:51
Meats and poultry,Pork,2019/05/01,35551,2023/08/31 04:02:51
Meats and poultry,Pork,2019/06/01,35770,2023/08/31 04:02:51
Meats and poultry,Pork,2019/07/01,36142,2023/08/31 04:02:51
Meats and poultry,Pork,2019/08/01,36126,2023/08/31 04:02:51
Meats and poultry,Pork,2019/09/01,35750,2023/08/31 04:02:51
Meats and poultry,Pork,2019/10/01,35869,2023/08/31 04:02:51
Meats and poultry,Pork,2019/11/01,36041,2023/08/31 04:02:51
Meats and poultry,Pork,2019/12/01,36004,2023/08/31 04:02:51
Meats and poultry,Poultry,2001/05/01,32607,2023/08/31 04:02:51
Meats and poultry,Poultry,2001/06/01,32496,2023/08/31 04:02:51
Meats and poultry,Poultry,2001/07/01,32530,2023/08/31 04:02:51
Meats and poultry,Poultry,2001/08/01,32633,2023/08/31 04:02:51
Meats and poultry,Poultry,2001/09/01,32750,2023/08/31 04:02:51
Meats and poultry,Poultry,2001/10/01,32763,2023/08/31 04:02:51
Meats and poultry,Poultry,2001/11/01,32638,2023/08/31 04:02:51
Meats and poultry,Poultry,2001/12/01,32855,2023/08/31 04:02:51
Meats and poultry,Poultry,2002/01/01,32574,2023/08/31 04:02:51
Meats and poultry,Poultry,2002/02/01,32615,2023/08/31 04:02:51
Meats and poultry,Poultry,2002/03/01,32726,2023/08/31 04:02:51
Meats and poultry,Poultry,2002/04/01,32510,2023/08/31 04:02:51
Meats and poultry,Poultry,2002/05/01,32594,2023/08/31 04:02:51
Meats and poultry,Poultry,2002/06/01,32597,2023/08/31 04:02:51
Meats and poultry,Poultry,2002/07/01,32735,2023/08/31 04:02:51
Meats and poultry,Poultry,2002/08/01,32600,2023/08/31 04:02:51
Meats and poultry,Poultry,2002/09/01,32536,2023/08/31 04:02:51
Meats and poultry,Poultry,2002/10/01,32769,2023/08/31 04:02:51
Meats and poultry,Poultry,2002/11/01,33112,2023/08/31 04:02:51
Meats and poultry,Poultry,2002/12/01,33038,2023/08/31 04:02:51
Meats and poultry,Poultry,2003/01/01,33408,2023/08/31 04:02:51
Meats and poultry,Poultry,2003/02/01,33479,2023/08/31 04:02:51
Meats and poultry,Poultry,2003/03/01,33518,2023/08/31 04:02:51
Meats and poultry,Poultry,2003/04/01,33598,2023/08/31 04:02:51
Meats and poultry,Poultry,2003/05/01,33313,2023/08/31 04:02:51
Meats and poultry,Poultry,2003/06/01,33805,2023/08/31 04:02:51
Meats and poultry,Poultry,2003/07/01,34235,2023/08/31 04:02:51
Meats and poultry,Poultry,2003/08/01,34587,2023/08/31 04:02:51
Meats and poultry,Poultry,2003/09/01,34700,2023/08/31 04:02:51
Meats and poultry,Poultry,2003/10/01,34941,2023/08/31 04:02:51
Meats and poultry,Poultry,2003/11/01,35097,2023/08/31 04:02:51
Meats and poultry,Poultry,2003/12/01,35152,2023/08/31 04:02:51
Meats and poultry,Poultry,2004/01/01,35924,2023/08/31 04:02:51
Meats and poultry,Poultry,2004/02/01,35647,2023/08/31 04:02:51
Meats and poultry,Poultry,2004/03/01,36228,2023/08/31 04:02:51
Meats and poultry,Poultry,2004/04/01,36344,2023/08/31 04:02:51
Meats and poultry,Poultry,2004/05/01,36800,2023/08/31 04:02:51
Meats and poultry,Poultry,2004/06/01,36838,2023/08/31 04:02:51
Meats and poultry,Poultry,2004/07/01,37043,2023/08/31 04:02:51
Meats and poultry,Poultry,2004/08/01,37130,2023/08/31 04:02:51
Meats and poultry,Poultry,2004/09/01,37338,2023/08/31 04:02:51
Meats and poultry,Poultry,2004/10/01,37485,2023/08/31 04:02:51
Meats and poultry,Poultry,2004/11/01,37766,2023/08/31 04:02:51
Meats and poultry,Poultry,2004/12/01,37899,2023/08/31 04:02:51
Meats and poultry,Poultry,2005/01/01,38232,2023/08/31 04:02:51
Meats and poultry,Poultry,2005/02/01,38211,2023/08/31 04:02:51
Meats and poultry,Poultry,2005/03/01,38314,2023/08/31 04:02:51
Meats and poultry,Poultry,2005/04/01,38893,2023/08/31 04:02:51
Meats and poultry,Poultry,2005/05/01,38920,2023/08/31 04:02:51
Meats and poultry,Poultry,2005/06/01,39053,2023/08/31 04:02:51
Meats and poultry,Poultry,2005/07/01,39121,2023/08/31 04:02:51
Meats and poultry,Poultry,2005/08/01,39183,2023/08/31 04:02:51
Meats and poultry,Poultry,2005/09/01,39191,2023/08/31 04:02:51
Meats and poultry,Poultry,2005/10/01,39286,2023/08/31 04:02:51
Meats and poultry,Poultry,2005/11/01,39146,2023/08/31 04:02:51
Meats and poultry,Poultry,2005/12/01,39022,2023/08/31 04:02:51
Meats and poultry,Poultry,2006/01/01,39015,2023/08/31 04:02:51
Meats and poultry,Poultry,2006/02/01,39248,2023/08/31 04:02:51
Meats and poultry,Poultry,2006/03/01,39068,2023/08/31 04:02:51
Meats and poultry,Poultry,2006/04/01,39049,2023/08/31 04:02:51
Meats and poultry,Poultry,2006/05/01,39116,2023/08/31 04:02:51
Meats and poultry,Poultry,2006/06/01,39094,2023/08/31 04:02:51
Meats and poultry,Poultry,2006/07/01,39133,2023/08/31 04:02:51
Meats and poultry,Poultry,2006/08/01,39420,2023/08/31 04:02:51
Meats and poultry,Poultry,2006/09/01,39222,2023/08/31 04:02:51
Meats and poultry,Poultry,2006/10/01,40035,2023/08/31 04:02:51
Meats and poultry,Poultry,2006/11/01,39951,2023/08/31 04:02:51
Meats and poultry,Poultry,2006/12/01,40482,2023/08/31 04:02:51
Meats and poultry,Poultry,2007/01/01,40395,2023/08/31 04:02:51
Meats and poultry,Poultry,2007/02/01,40645,2023/08/31 04:02:51
Meats and poultry,Poultry,2007/03/01,40635,2023/08/31 04:02:51
Meats and poultry,Poultry,2007/04/01,40553,2023/08/31 04:02:51
Meats and poultry,Poultry,2007/05/01,40692,2023/08/31 04:02:51
Meats and poultry,Poultry,2007/06/01,40870,2023/08/31 04:02:51
Meats and poultry,Poultry,2007/07/01,41113,2023/08/31 04:02:51
Meats and poultry,Poultry,2007/08/01,40971,2023/08/31 04:02:51
Meats and poultry,Poultry,2007/09/01,41236,2023/08/31 04:02:51
Meats and poultry,Poultry,2007/10/01,41376,2023/08/31 04:02:51
Meats and poultry,Poultry,2007/11/01,41783,2023/08/31 04:02:51
Meats and poultry,Poultry,2007/12/01,42124,2023/08/31 04:02:51
Meats and poultry,Poultry,2008/01/01,42065,2023/08/31 04:02:51
Meats and poultry,Poultry,2008/02/01,41997,2023/08/31 04:02:51
Meats and poultry,Poultry,2008/03/01,42282,2023/08/31 04:02:51
Meats and poultry,Poultry,2008/04/01,42995,2023/08/31 04:02:51
Meats and poultry,Poultry,2008/05/01,43074,2023/08/31 04:02:51
Meats and poultry,Poultry,2008/06/01,43152,2023/08/31 04:02:51
Meats and poultry,Poultry,2008/07/01,43465,2023/08/31 04:02:51
Meats and poultry,Poultry,2008/08/01,43567,2023/08/31 04:02:51
Meats and poultry,Poultry,2008/09/01,43453,2023/08/31 04:02:51
Meats and poultry,Poultry,2008/10/01,43696,2023/08/31 04:02:51
Meats and poultry,Poultry,2008/11/01,43715,2023/08/31 04:02:51
Meats and poultry,Poultry,2008/12/01,43592,2023/08/31 04:02:51
Meats and poultry,Poultry,2009/01/01,44051,2023/08/31 04:02:51
Meats and poultry,Poultry,2009/02/01,43514,2023/08/31 04:02:51
Meats and poultry,Poultry,2009/03/01,43462,2023/08/31 04:02:51
Meats and poultry,Poultry,2009/04/01,43627,2023/08/31 04:02:51
Meats and poultry,Poultry,2009/05/01,43694,2023/08/31 04:02:51
Meats and poultry,Poultry,2009/06/01,43613,2023/08/31 04:02:51
Meats and poultry,Poultry,2009/07/01,43518,2023/08/31 04:02:51
Meats and poultry,Poultry,2009/08/01,43379,2023/08/31 04:02:51
Meats and poultry,Poultry,2009/09/01,43621,2023/08/31 04:02:51
Meats and poultry,Poultry,2009/10/01,43495,2023/08/31 04:02:51
Meats and poultry,Poultry,2009/11/01,43359,2023/08/31 04:02:51
Meats and poultry,Poultry,2009/12/01,43687,2023/08/31 04:02:51
Meats and poultry,Poultry,2010/01/01,43427,2023/08/31 04:02:51
Meats and poultry,Poultry,2010/02/01,44138,2023/08/31 04:02:51
Meats and poultry,Poultry,2010/03/01,43665,2023/08/31 04:02:51
Meats and poultry,Poultry,2010/04/01,43538,2023/08/31 04:02:51
Meats and poultry,Poultry,2010/05/01,43498,2023/08/31 04:02:51
Meats and poultry,Poultry,2010/06/01,43237,2023/08/31 04:02:51
Meats and poultry,Poultry,2010/07/01,43291,2023/08/31 04:02:51
Meats and poultry,Poultry,2010/08/01,43603,2023/08/31 04:02:51
Meats and poultry,Poultry,2010/09/01,43894,2023/08/31 04:02:51
Meats and poultry,Poultry,2010/10/01,43899,2023/08/31 04:02:51
Meats and poultry,Poultry,2010/11/01,44556,2023/08/31 04:02:51
Meats and poultry,Poultry,2010/12/01,44690,2023/08/31 04:02:51
Meats and poultry,Poultry,2011/01/01,45073,2023/08/31 04:02:51
Meats and poultry,Poultry,2011/02/01,45470,2023/08/31 04:02:51
Meats and poultry,Poultry,2011/03/01,45517,2023/08/31 04:02:51
Meats and poultry,Poultry,2011/04/01,46366,2023/08/31 04:02:51
Meats and poultry,Poultry,2011/05/01,46077,2023/08/31 04:02:51
Meats and poultry,Poultry,2011/06/01,46574,2023/08/31 04:02:51
Meats and poultry,Poultry,2011/07/01,46762,2023/08/31 04:02:51
Meats and poultry,Poultry,2011/08/01,46887,2023/08/31 04:02:51
Meats and poultry,Poultry,2011/09/01,46799,2023/08/31 04:02:51
Meats and poultry,Poultry,2011/10/01,47169,2023/08/31 04:02:51
Meats and poultry,Poultry,2011/11/01,47018,2023/08/31 04:02:51
Meats and poultry,Poultry,2011/12/01,46920,2023/08/31 04:02:51
Meats and poultry,Poultry,2012/01/01,47318,2023/08/31 04:02:51
Meats and poultry,Poultry,2012/02/01,47284,2023/08/31 04:02:51
Meats and poultry,Poultry,2012/03/01,47499,2023/08/31 04:02:51
Meats and poultry,Poultry,2012/04/01,47790,2023/08/31 04:02:51
Meats and poultry,Poultry,2012/05/01,47726,2023/08/31 04:02:51
Meats and poultry,Poultry,2012/06/01,47796,2023/08/31 04:02:51
Meats and poultry,Poultry,2012/07/01,48083,2023/08/31 04:02:51
Meats and poultry,Poultry,2012/08/01,47911,2023/08/31 04:02:51
Meats and poultry,Poultry,2012/09/01,48093,2023/08/31 04:02:51
Meats and poultry,Poultry,2012/10/01,48131,2023/08/31 04:02:51
Meats and poultry,Poultry,2012/11/01,48220,2023/08/31 04:02:51
Meats and poultry,Poultry,2012/12/01,48302,2023/08/31 04:02:51
Meats and poultry,Poultry,2013/01/01,48358,2023/08/31 04:02:51
Meats and poultry,Poultry,2013/02/01,48946,2023/08/31 04:02:51
Meats and poultry,Poultry,2013/03/01,48830,2023/08/31 04:02:51
Meats and poultry,Poultry,2013/04/01,48621,2023/08/31 04:02:51
Meats and poultry,Poultry,2013/05/01,49053,2023/08/31 04:02:51
Meats and poultry,Poultry,2013/06/01,49195,2023/08/31 04:02:51
Meats and poultry,Poultry,2013/07/01,49529,2023/08/31 04:02:51
Meats and poultry,Poultry,2013/08/01,49694,2023/08/31 04:02:51
Meats and poultry,Poultry,2013/09/01,49979,2023/08/31 04:02:51
Meats and poultry,Poultry,2013/10/01,50387,2023/08/31 04:02:51
Meats and poultry,Poultry,2013/11/01,50415,2023/08/31 04:02:51
Meats and poultry,Poultry,2013/12/01,50943,2023/08/31 04:02:51
Meats and poultry,Poultry,2014/01/01,51441,2023/08/31 04:02:51
Meats and poultry,Poultry,2014/02/01,51646,2023/08/31 04:02:51
Meats and poultry,Poultry,2014/03/01,51806,2023/08/31 04:02:51
Meats and poultry,Poultry,2014/04/01,52129,2023/08/31 04:02:51
Meats and poultry,Poultry,2014/05/01,52497,2023/08/31 04:02:51
Meats and poultry,Poultry,2014/06/01,52877,2023/08/31 04:02:51
Meats and poultry,Poultry,2014/07/01,53002,2023/08/31 04:02:51
Meats and poultry,Poultry,2014/08/01,53209,2023/08/31 04:02:51
Meats and poultry,Poultry,2014/09/01,53148,2023/08/31 04:02:51
Meats and poultry,Poultry,2014/10/01,53461,2023/08/31 04:02:51
Meats and poultry,Poultry,2014/11/01,53526,2023/08/31 04:02:51
Meats and poultry,Poultry,2014/12/01,53580,2023/08/31 04:02:51
Meats and poultry,Poultry,2015/01/01,53733,2023/08/31 04:02:51
Meats and poultry,Poultry,2015/02/01,53853,2023/08/31 04:02:51
Meats and poultry,Poultry,2015/03/01,53507,2023/08/31 04:02:51
Meats and poultry,Poultry,2015/04/01,53532,2023/08/31 04:02:51
Meats and poultry,Poultry,2015/05/01,53232,2023/08/31 04:02:51
Meats and poultry,Poultry,2015/06/01,53403,2023/08/31 04:02:51
Meats and poultry,Poultry,2015/07/01,53491,2023/08/31 04:02:51
Meats and poultry,Poultry,2015/08/01,53307,2023/08/31 04:02:51
Meats and poultry,Poultry,2015/09/01,53430,2023/08/31 04:02:51
Meats and poultry,Poultry,2015/10/01,52870,2023/08/31 04:02:51
Meats and poultry,Poultry,2015/11/01,53077,2023/08/31 04:02:51
Meats and poultry,Poultry,2015/12/01,52881,2023/08/31 04:02:51
Meats and poultry,Poultry,2016/01/01,52984,2023/08/31 04:02:51
Meats and poultry,Poultry,2016/02/01,53237,2023/08/31 04:02:51
Meats and poultry,Poultry,2016/03/01,52584,2023/08/31 04:02:51
Meats and poultry,Poultry,2016/04/01,53010,2023/08/31 04:02:51
Meats and poultry,Poultry,2016/05/01,52982,2023/08/31 04:02:51
Meats and poultry,Poultry,2016/06/01,53091,2023/08/31 04:02:51
Meats and poultry,Poultry,2016/07/01,52741,2023/08/31 04:02:51
Meats and poultry,Poultry,2016/08/01,52871,2023/08/31 04:02:51
Meats and poultry,Poultry,2016/09/01,52848,2023/08/31 04:02:51
Meats and poultry,Poultry,2016/10/01,53192,2023/08/31 04:02:51
Meats and poultry,Poultry,2016/11/01,53092,2023/08/31 04:02:51
Meats and poultry,Poultry,2016/12/01,53320,2023/08/31 04:02:51
Meats and poultry,Poultry,2017/01/01,53487,2023/08/31 04:02:51
Meats and poultry,Poultry,2017/02/01,53659,2023/08/31 04:02:51
Meats and poultry,Poultry,2017/03/01,53972,2023/08/31 04:02:51
Meats and poultry,Poultry,2017/04/01,54150,2023/08/31 04:02:51
Meats and poultry,Poultry,2017/05/01,54134,2023/08/31 04:02:51
Meats and poultry,Poultry,2017/06/01,54369,2023/08/31 04:02:51
Meats and poultry,Poultry,2017/07/01,54237,2023/08/31 04:02:51
Meats and poultry,Poultry,2017/08/01,54734,2023/08/31 04:02:51
Meats and poultry,Poultry,2017/09/01,55006,2023/08/31 04:02:51
Meats and poultry,Poultry,2017/10/01,55137,2023/08/31 04:02:51
Meats and poultry,Poultry,2017/11/01,55313,2023/08/31 04:02:51
Meats and poultry,Poultry,2017/12/01,56009,2023/08/31 04:02:51
Meats and poultry,Poultry,2018/01/01,55635,2023/08/31 04:02:51
Meats and poultry,Poultry,2018/02/01,55650,2023/08/31 04:02:51
Meats and poultry,Poultry,2018/03/01,55759,2023/08/31 04:02:51
Meats and poultry,Poultry,2018/04/01,55781,2023/08/31 04:02:51
Meats and poultry,Poultry,2018/05/01,56295,2023/08/31 04:02:51
Meats and poultry,Poultry,2018/06/01,55961,2023/08/31 04:02:51
Meats and poultry,Poultry,2018/07/01,56387,2023/08/31 04:02:51
Meats and poultry,Poultry,2018/08/01,56430,2023/08/31 04:02:51
Meats and poultry,Poultry,2018/09/01,56419,2023/08/31 04:02:51
Meats and poultry,Poultry,2018/10/01,56596,2023/08/31 04:02:51
Meats and poultry,Poultry,2018/11/01,56963,2023/08/31 04:02:51
Meats and poultry,Poultry,2018/12/01,56409,2023/08/31 04:02:51
Meats and poultry,Poultry,2019/01/01,57443,2023/08/31 04:02:51
Meats and poultry,Poultry,2019/02/01,56043,2023/08/31 04:02:51
Meats and poultry,Poultry,2019/03/01,57112,2023/08/31 04:02:51
Meats and poultry,Poultry,2019/04/01,57442,2023/08/31 04:02:51
Meats and poultry,Poultry,2019/05/01,57673,2023/08/31 04:02:51
Meats and poultry,Poultry,2019/06/01,58029,2023/08/31 04:02:51
Meats and poultry,Poultry,2019/07/01,58633,2023/08/31 04:02:51
Meats and poultry,Poultry,2019/08/01,58607,2023/08/31 04:02:51
Meats and poultry,Poultry,2019/09/01,57997,2023/08/31 04:02:51
Meats and poultry,Poultry,2019/10/01,58190,2023/08/31 04:02:51
Meats and poultry,Poultry,2019/11/01,58469,2023/08/31 04:02:51
Meats and poultry,Poultry,2019/12/01,58409,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2020/01/01,48244,2023/08/31 04:02:51
Meats and poultry,Pork,2020/01/01,35199,2023/08/31 04:02:51
Meats and poultry,Other meats,2020/01/01,35154,2023/08/31 04:02:51
Meats and poultry,Poultry,2020/01/01,57102,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2020/02/01,48236,2023/08/31 04:02:51
Meats and poultry,Pork,2020/02/01,35193,2023/08/31 04:02:51
Meats and poultry,Other meats,2020/02/01,35133,2023/08/31 04:02:51
Meats and poultry,Poultry,2020/02/01,57093,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2020/03/01,60917,2023/08/31 04:02:51
Meats and poultry,Pork,2020/03/01,44445,2023/08/31 04:02:51
Meats and poultry,Other meats,2020/03/01,44400,2023/08/31 04:02:51
Meats and poultry,Poultry,2020/03/01,72103,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2020/04/01,53575,2023/08/31 04:02:51
Meats and poultry,Pork,2020/04/01,39089,2023/08/31 04:02:51
Meats and poultry,Other meats,2020/04/01,38984,2023/08/31 04:02:51
Meats and poultry,Poultry,2020/04/01,63413,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2020/05/01,54877,2023/08/31 04:02:51
Meats and poultry,Pork,2020/05/01,40038,2023/08/31 04:02:51
Meats and poultry,Other meats,2020/05/01,39889,2023/08/31 04:02:51
Meats and poultry,Poultry,2020/05/01,64954,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2020/06/01,54325,2023/08/31 04:02:51
Meats and poultry,Pork,2020/06/01,39636,2023/08/31 04:02:51
Meats and poultry,Other meats,2020/06/01,39512,2023/08/31 04:02:51
Meats and poultry,Poultry,2020/06/01,64300,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2020/07/01,54393,2023/08/31 04:02:51
Meats and poultry,Pork,2020/07/01,39685,2023/08/31 04:02:51
Meats and poultry,Other meats,2020/07/01,39583,2023/08/31 04:02:51
Meats and poultry,Poultry,2020/07/01,64381,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2020/08/01,53663,2023/08/31 04:02:51
Meats and poultry,Pork,2020/08/01,39153,2023/08/31 04:02:51
Meats and poultry,Other meats,2020/08/01,39046,2023/08/31 04:02:51
Meats and poultry,Poultry,2020/08/01,63517,2023/08/31 04:02:51
Meats and poultry,Beef and veal,2020/09/01,53816,2023/08/31 04:02:51
Meats and poultry,Pork,2020/09/01,39264,2023/08/31 04:02:51
Meats and poultry,Other meats,2020/09/01,39156,2023/08/31 04:02:51
